product_id,product_name,unit_price_product,units_in_stock,units_on_order,discontinued,supplier_id,company_supplier,city,country,order_id,unit_price_order,quantity,discount,total_order
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10325,4.8,12,0.0,1265793.0395000004
14,Tofu,23.25,35,0,0,6,Mayumi's,Osaka,Japan,10325,18.6,9,0.0,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10325,10.0,4,0.0,1265793.0395000004
72,Mozzarella di Giovanni,34.8,14,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10325,27.8,40,0.0,1265793.0395000004
4,Chef Anton's Cajun Seasoning,22.0,53,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10326,17.6,24,0.0,1265793.0395000004
57,Ravioli Angelo,19.5,36,0,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10326,15.6,16,0.0,1265793.0395000004
75,Rhönbräu Klosterbier,7.75,125,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10326,6.2,50,0.0,1265793.0395000004
2,Chang,19.0,17,40,1,1,Exotic Liquids,London,UK,10327,15.2,25,0.2,1265793.0395000004
11,Queso Cabrales,21.0,22,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,10327,16.8,50,0.2,1265793.0395000004
30,Nord-Ost Matjeshering,25.89,10,0,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,10327,20.7,35,0.2,1265793.0395000004
58,Escargots de Bourgogne,13.25,62,0,0,27,Escargots Nouveaux,Montceau,France,10327,10.6,30,0.2,1265793.0395000004
59,Raclette Courdavault,55.0,79,0,0,28,Gai pâturage,Annecy,France,10328,44.0,9,0.0,1265793.0395000004
65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10328,16.8,40,0.0,1265793.0395000004
68,Scottish Longbreads,12.5,6,10,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10328,10.0,10,0.0,1265793.0395000004
19,Teatime Chocolate Biscuits,9.2,25,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10329,7.3,10,0.05,1265793.0395000004
30,Nord-Ost Matjeshering,25.89,10,0,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,10329,20.7,8,0.05,1265793.0395000004
38,Côte de Blaye,263.5,17,0,0,18,Aux joyeux ecclésiastiques,Paris,France,10329,210.8,20,0.05,1265793.0395000004
56,Gnocchi di nonna Alice,38.0,21,10,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10329,30.4,12,0.05,1265793.0395000004
26,Gumbär Gummibärchen,31.23,15,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,10330,24.9,50,0.15,1265793.0395000004
72,Mozzarella di Giovanni,34.8,14,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10330,27.8,25,0.15,1265793.0395000004
54,Tourtière,7.45,21,0,0,25,Ma Maison,Montréal,Canada,10331,5.9,15,0.0,1265793.0395000004
18,Carnarvon Tigers,62.5,42,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10332,50.0,40,0.2,1265793.0395000004
42,Singaporean Hokkien Fried Mee,14.0,26,0,1,20,Leka Trading,Singapore,Singapore,10332,11.2,10,0.2,1265793.0395000004
47,Zaanse koeken,9.5,36,0,0,22,Zaanse Snoepfabriek,Zaandam,Netherlands,10332,7.6,16,0.2,1265793.0395000004
14,Tofu,23.25,35,0,0,6,Mayumi's,Osaka,Japan,10333,18.6,10,0.0,1265793.0395000004
21,Sir Rodney's Scones,10.0,3,40,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10333,8.0,10,0.1,1265793.0395000004
71,Flotemysost,21.5,26,0,0,15,Norske Meierier,Sandvika,Norway,10333,17.2,40,0.1,1265793.0395000004
52,Filo Mix,7.0,38,0,0,24,"G'day, Mate",Sydney,Australia,10334,5.6,8,0.0,1265793.0395000004
68,Scottish Longbreads,12.5,6,10,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10334,10.0,10,0.0,1265793.0395000004
2,Chang,19.0,17,40,1,1,Exotic Liquids,London,UK,10335,15.2,7,0.2,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10335,10.0,25,0.2,1265793.0395000004
32,Mascarpone Fabioli,32.0,9,40,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10335,25.6,6,0.2,1265793.0395000004
51,Manjimup Dried Apples,53.0,20,0,0,24,"G'day, Mate",Sydney,Australia,10335,42.4,48,0.2,1265793.0395000004
4,Chef Anton's Cajun Seasoning,22.0,53,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10336,17.6,18,0.1,1265793.0395000004
23,Tunnbröd,9.0,61,0,0,9,PB Knäckebröd AB,Göteborg,Sweden,10337,7.2,40,0.0,1265793.0395000004
26,Gumbär Gummibärchen,31.23,15,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,10337,24.9,24,0.0,1265793.0395000004
36,Inlagd Sill,19.0,112,0,0,17,Svensk Sjöföda AB,Stockholm,Sweden,10337,15.2,20,0.0,1265793.0395000004
37,Gravad lax,26.0,11,50,0,17,Svensk Sjöföda AB,Stockholm,Sweden,10337,20.8,28,0.0,1265793.0395000004
72,Mozzarella di Giovanni,34.8,14,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10337,27.8,25,0.0,1265793.0395000004
17,Alice Mutton,39.0,0,0,1,7,"Pavlova, Ltd.",Melbourne,Australia,10338,31.2,20,0.0,1265793.0395000004
30,Nord-Ost Matjeshering,25.89,10,0,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,10338,20.7,15,0.0,1265793.0395000004
4,Chef Anton's Cajun Seasoning,22.0,53,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10339,17.6,10,0.0,1265793.0395000004
17,Alice Mutton,39.0,0,0,1,7,"Pavlova, Ltd.",Melbourne,Australia,10339,31.2,70,0.05,1265793.0395000004
62,Tarte au sucre,49.3,17,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10339,39.4,28,0.0,1265793.0395000004
18,Carnarvon Tigers,62.5,42,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10340,50.0,20,0.05,1265793.0395000004
41,Jack's New England Clam Chowder,9.65,85,0,0,19,New England Seafood Cannery,Boston,USA,10340,7.7,12,0.05,1265793.0395000004
43,Ipoh Coffee,46.0,17,10,0,20,Leka Trading,Singapore,Singapore,10340,36.8,40,0.05,1265793.0395000004
33,Geitost,2.5,112,0,0,15,Norske Meierier,Sandvika,Norway,10341,2.0,8,0.0,1265793.0395000004
59,Raclette Courdavault,55.0,79,0,0,28,Gai pâturage,Annecy,France,10341,44.0,9,0.15,1265793.0395000004
2,Chang,19.0,17,40,1,1,Exotic Liquids,London,UK,10342,15.2,24,0.2,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10342,10.0,56,0.2,1265793.0395000004
36,Inlagd Sill,19.0,112,0,0,17,Svensk Sjöföda AB,Stockholm,Sweden,10342,15.2,40,0.2,1265793.0395000004
55,Pâté chinois,24.0,115,0,0,25,Ma Maison,Montréal,Canada,10342,19.2,40,0.2,1265793.0395000004
64,Wimmers gute Semmelknödel,33.25,22,80,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10343,26.6,50,0.0,1265793.0395000004
68,Scottish Longbreads,12.5,6,10,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10343,10.0,4,0.05,1265793.0395000004
76,Lakkalikööri,18.0,57,0,0,23,Karkki Oy,Lappeenranta,Finland,10343,14.4,15,0.0,1265793.0395000004
4,Chef Anton's Cajun Seasoning,22.0,53,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10344,17.6,35,0.0,1265793.0395000004
8,Northwoods Cranberry Sauce,40.0,6,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,10344,32.0,70,0.25,1265793.0395000004
8,Northwoods Cranberry Sauce,40.0,6,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,10345,32.0,70,0.0,1265793.0395000004
19,Teatime Chocolate Biscuits,9.2,25,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10345,7.3,80,0.0,1265793.0395000004
42,Singaporean Hokkien Fried Mee,14.0,26,0,1,20,Leka Trading,Singapore,Singapore,10345,11.2,9,0.0,1265793.0395000004
17,Alice Mutton,39.0,0,0,1,7,"Pavlova, Ltd.",Melbourne,Australia,10346,31.2,36,0.1,1265793.0395000004
56,Gnocchi di nonna Alice,38.0,21,10,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10346,30.4,20,0.0,1265793.0395000004
25,NuNuCa Nuß-Nougat-Creme,14.0,76,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,10347,11.2,10,0.0,1265793.0395000004
39,Chartreuse verte,18.0,69,0,0,18,Aux joyeux ecclésiastiques,Paris,France,10347,14.4,50,0.15,1265793.0395000004
40,Boston Crab Meat,18.4,123,0,0,19,New England Seafood Cannery,Boston,USA,10347,14.7,4,0.0,1265793.0395000004
75,Rhönbräu Klosterbier,7.75,125,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10347,6.2,6,0.15,1265793.0395000004
1,Chai,18.0,39,0,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,10348,14.4,15,0.15,1265793.0395000004
23,Tunnbröd,9.0,61,0,0,9,PB Knäckebröd AB,Göteborg,Sweden,10348,7.2,25,0.0,1265793.0395000004
54,Tourtière,7.45,21,0,0,25,Ma Maison,Montréal,Canada,10349,5.9,24,0.0,1265793.0395000004
50,Valkoinen suklaa,16.25,65,0,0,23,Karkki Oy,Lappeenranta,Finland,10350,13.0,15,0.1,1265793.0395000004
69,Gudbrandsdalsost,36.0,26,0,0,15,Norske Meierier,Sandvika,Norway,10350,28.8,18,0.1,1265793.0395000004
38,Côte de Blaye,263.5,17,0,0,18,Aux joyeux ecclésiastiques,Paris,France,10351,210.8,20,0.05,1265793.0395000004
41,Jack's New England Clam Chowder,9.65,85,0,0,19,New England Seafood Cannery,Boston,USA,10351,7.7,13,0.0,1265793.0395000004
44,Gula Malacca,19.45,27,0,0,20,Leka Trading,Singapore,Singapore,10351,15.5,77,0.05,1265793.0395000004
65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10351,16.8,10,0.05,1265793.0395000004
24,Guaraná Fantástica,4.5,20,0,1,10,Refrescos Americanas LTDA,Sao Paulo,Brazil,10352,3.6,10,0.0,1265793.0395000004
54,Tourtière,7.45,21,0,0,25,Ma Maison,Montréal,Canada,10352,5.9,20,0.15,1265793.0395000004
11,Queso Cabrales,21.0,22,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,10353,16.8,12,0.2,1265793.0395000004
38,Côte de Blaye,263.5,17,0,0,18,Aux joyeux ecclésiastiques,Paris,France,10353,210.8,50,0.2,1265793.0395000004
1,Chai,18.0,39,0,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,10354,14.4,12,0.0,1265793.0395000004
29,Thüringer Rostbratwurst,123.79,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10354,99.0,4,0.0,1265793.0395000004
24,Guaraná Fantástica,4.5,20,0,1,10,Refrescos Americanas LTDA,Sao Paulo,Brazil,10355,3.6,25,0.0,1265793.0395000004
57,Ravioli Angelo,19.5,36,0,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10355,15.6,25,0.0,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10356,10.0,30,0.0,1265793.0395000004
55,Pâté chinois,24.0,115,0,0,25,Ma Maison,Montréal,Canada,10356,19.2,12,0.0,1265793.0395000004
69,Gudbrandsdalsost,36.0,26,0,0,15,Norske Meierier,Sandvika,Norway,10356,28.8,20,0.0,1265793.0395000004
10,Ikura,31.0,31,0,0,4,Tokyo Traders,Tokyo,Japan,10357,24.8,30,0.2,1265793.0395000004
26,Gumbär Gummibärchen,31.23,15,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,10357,24.9,16,0.0,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10357,27.2,8,0.2,1265793.0395000004
24,Guaraná Fantástica,4.5,20,0,1,10,Refrescos Americanas LTDA,Sao Paulo,Brazil,10358,3.6,10,0.05,1265793.0395000004
34,Sasquatch Ale,14.0,111,0,0,16,Bigfoot Breweries,Bend,USA,10358,11.2,10,0.05,1265793.0395000004
36,Inlagd Sill,19.0,112,0,0,17,Svensk Sjöföda AB,Stockholm,Sweden,10358,15.2,20,0.05,1265793.0395000004
16,Pavlova,17.45,29,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10359,13.9,56,0.05,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10359,10.0,70,0.05,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10359,27.2,80,0.05,1265793.0395000004
28,Rössle Sauerkraut,45.6,26,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10360,36.4,30,0.0,1265793.0395000004
29,Thüringer Rostbratwurst,123.79,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10360,99.0,35,0.0,1265793.0395000004
38,Côte de Blaye,263.5,17,0,0,18,Aux joyeux ecclésiastiques,Paris,France,10360,210.8,10,0.0,1265793.0395000004
49,Maxilaku,20.0,10,60,0,23,Karkki Oy,Lappeenranta,Finland,10360,16.0,35,0.0,1265793.0395000004
54,Tourtière,7.45,21,0,0,25,Ma Maison,Montréal,Canada,10360,5.9,28,0.0,1265793.0395000004
39,Chartreuse verte,18.0,69,0,0,18,Aux joyeux ecclésiastiques,Paris,France,10361,14.4,54,0.1,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10361,27.2,55,0.1,1265793.0395000004
25,NuNuCa Nuß-Nougat-Creme,14.0,76,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,10362,11.2,50,0.0,1265793.0395000004
51,Manjimup Dried Apples,53.0,20,0,0,24,"G'day, Mate",Sydney,Australia,10362,42.4,20,0.0,1265793.0395000004
54,Tourtière,7.45,21,0,0,25,Ma Maison,Montréal,Canada,10362,5.9,24,0.0,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10363,10.0,20,0.0,1265793.0395000004
75,Rhönbräu Klosterbier,7.75,125,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10363,6.2,12,0.0,1265793.0395000004
76,Lakkalikööri,18.0,57,0,0,23,Karkki Oy,Lappeenranta,Finland,10363,14.4,12,0.0,1265793.0395000004
69,Gudbrandsdalsost,36.0,26,0,0,15,Norske Meierier,Sandvika,Norway,10364,28.8,30,0.0,1265793.0395000004
71,Flotemysost,21.5,26,0,0,15,Norske Meierier,Sandvika,Norway,10364,17.2,5,0.0,1265793.0395000004
11,Queso Cabrales,21.0,22,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,10365,16.8,24,0.0,1265793.0395000004
65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10366,16.8,5,0.0,1265793.0395000004
77,Original Frankfurter grüne Soße,13.0,32,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10366,10.4,5,0.0,1265793.0395000004
34,Sasquatch Ale,14.0,111,0,0,16,Bigfoot Breweries,Bend,USA,10367,11.2,36,0.0,1265793.0395000004
54,Tourtière,7.45,21,0,0,25,Ma Maison,Montréal,Canada,10367,5.9,18,0.0,1265793.0395000004
65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10367,16.8,15,0.0,1265793.0395000004
77,Original Frankfurter grüne Soße,13.0,32,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10367,10.4,7,0.0,1265793.0395000004
21,Sir Rodney's Scones,10.0,3,40,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10368,8.0,5,0.1,1265793.0395000004
28,Rössle Sauerkraut,45.6,26,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10368,36.4,13,0.1,1265793.0395000004
57,Ravioli Angelo,19.5,36,0,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10368,15.6,25,0.0,1265793.0395000004
64,Wimmers gute Semmelknödel,33.25,22,80,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10368,26.6,35,0.1,1265793.0395000004
29,Thüringer Rostbratwurst,123.79,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10369,99.0,20,0.0,1265793.0395000004
56,Gnocchi di nonna Alice,38.0,21,10,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10369,30.4,18,0.25,1265793.0395000004
1,Chai,18.0,39,0,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,10370,14.4,15,0.15,1265793.0395000004
64,Wimmers gute Semmelknödel,33.25,22,80,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10370,26.6,30,0.0,1265793.0395000004
74,Longlife Tofu,10.0,4,20,0,4,Tokyo Traders,Tokyo,Japan,10370,8.0,20,0.15,1265793.0395000004
36,Inlagd Sill,19.0,112,0,0,17,Svensk Sjöföda AB,Stockholm,Sweden,10371,15.2,6,0.2,1265793.0395000004
20,Sir Rodney's Marmalade,81.0,40,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10372,64.8,12,0.25,1265793.0395000004
38,Côte de Blaye,263.5,17,0,0,18,Aux joyeux ecclésiastiques,Paris,France,10372,210.8,40,0.25,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10372,27.2,70,0.25,1265793.0395000004
72,Mozzarella di Giovanni,34.8,14,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10372,27.8,42,0.25,1265793.0395000004
58,Escargots de Bourgogne,13.25,62,0,0,27,Escargots Nouveaux,Montceau,France,10373,10.6,80,0.2,1265793.0395000004
71,Flotemysost,21.5,26,0,0,15,Norske Meierier,Sandvika,Norway,10373,17.2,50,0.2,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10374,10.0,30,0.0,1265793.0395000004
58,Escargots de Bourgogne,13.25,62,0,0,27,Escargots Nouveaux,Montceau,France,10374,10.6,15,0.0,1265793.0395000004
14,Tofu,23.25,35,0,0,6,Mayumi's,Osaka,Japan,10375,18.6,15,0.0,1265793.0395000004
54,Tourtière,7.45,21,0,0,25,Ma Maison,Montréal,Canada,10375,5.9,10,0.0,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10376,10.0,42,0.05,1265793.0395000004
28,Rössle Sauerkraut,45.6,26,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10377,36.4,20,0.15,1265793.0395000004
39,Chartreuse verte,18.0,69,0,0,18,Aux joyeux ecclésiastiques,Paris,France,10377,14.4,20,0.15,1265793.0395000004
71,Flotemysost,21.5,26,0,0,15,Norske Meierier,Sandvika,Norway,10378,17.2,6,0.0,1265793.0395000004
41,Jack's New England Clam Chowder,9.65,85,0,0,19,New England Seafood Cannery,Boston,USA,10379,7.7,8,0.1,1265793.0395000004
63,Vegie-spread,43.9,24,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10379,35.1,16,0.1,1265793.0395000004
65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10379,16.8,20,0.1,1265793.0395000004
30,Nord-Ost Matjeshering,25.89,10,0,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,10380,20.7,18,0.1,1265793.0395000004
53,Perth Pasties,32.8,0,0,1,24,"G'day, Mate",Sydney,Australia,10380,26.2,20,0.1,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10380,27.2,6,0.1,1265793.0395000004
70,Outback Lager,15.0,15,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,10380,12.0,30,0.0,1265793.0395000004
74,Longlife Tofu,10.0,4,20,0,4,Tokyo Traders,Tokyo,Japan,10381,8.0,14,0.0,1265793.0395000004
5,Chef Anton's Gumbo Mix,21.35,0,0,1,2,New Orleans Cajun Delights,New Orleans,USA,10382,17.0,32,0.0,1265793.0395000004
18,Carnarvon Tigers,62.5,42,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10382,50.0,9,0.0,1265793.0395000004
29,Thüringer Rostbratwurst,123.79,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10382,99.0,14,0.0,1265793.0395000004
33,Geitost,2.5,112,0,0,15,Norske Meierier,Sandvika,Norway,10382,2.0,60,0.0,1265793.0395000004
74,Longlife Tofu,10.0,4,20,0,4,Tokyo Traders,Tokyo,Japan,10382,8.0,50,0.0,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10383,4.8,20,0.0,1265793.0395000004
50,Valkoinen suklaa,16.25,65,0,0,23,Karkki Oy,Lappeenranta,Finland,10383,13.0,15,0.0,1265793.0395000004
56,Gnocchi di nonna Alice,38.0,21,10,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10383,30.4,20,0.0,1265793.0395000004
20,Sir Rodney's Marmalade,81.0,40,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10384,64.8,28,0.0,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10384,27.2,15,0.0,1265793.0395000004
7,Uncle Bob's Organic Dried Pears,30.0,15,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,10385,24.0,10,0.2,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10385,27.2,20,0.2,1265793.0395000004
68,Scottish Longbreads,12.5,6,10,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10385,10.0,8,0.2,1265793.0395000004
24,Guaraná Fantástica,4.5,20,0,1,10,Refrescos Americanas LTDA,Sao Paulo,Brazil,10386,3.6,15,0.0,1265793.0395000004
34,Sasquatch Ale,14.0,111,0,0,16,Bigfoot Breweries,Bend,USA,10386,11.2,10,0.0,1265793.0395000004
24,Guaraná Fantástica,4.5,20,0,1,10,Refrescos Americanas LTDA,Sao Paulo,Brazil,10387,3.6,15,0.0,1265793.0395000004
28,Rössle Sauerkraut,45.6,26,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10387,36.4,6,0.0,1265793.0395000004
59,Raclette Courdavault,55.0,79,0,0,28,Gai pâturage,Annecy,France,10387,44.0,12,0.0,1265793.0395000004
71,Flotemysost,21.5,26,0,0,15,Norske Meierier,Sandvika,Norway,10387,17.2,15,0.0,1265793.0395000004
45,Rogede sild,9.5,5,70,0,21,Lyngbysild,Lyngby,Denmark,10388,7.6,15,0.2,1265793.0395000004
52,Filo Mix,7.0,38,0,0,24,"G'day, Mate",Sydney,Australia,10388,5.6,20,0.2,1265793.0395000004
53,Perth Pasties,32.8,0,0,1,24,"G'day, Mate",Sydney,Australia,10388,26.2,40,0.0,1265793.0395000004
10,Ikura,31.0,31,0,0,4,Tokyo Traders,Tokyo,Japan,10389,24.8,16,0.0,1265793.0395000004
55,Pâté chinois,24.0,115,0,0,25,Ma Maison,Montréal,Canada,10389,19.2,15,0.0,1265793.0395000004
62,Tarte au sucre,49.3,17,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10389,39.4,20,0.0,1265793.0395000004
70,Outback Lager,15.0,15,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,10389,12.0,30,0.0,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10390,10.0,60,0.1,1265793.0395000004
35,Steeleye Stout,18.0,20,0,0,16,Bigfoot Breweries,Bend,USA,10390,14.4,40,0.1,1265793.0395000004
46,Spegesild,12.0,95,0,0,21,Lyngbysild,Lyngby,Denmark,10390,9.6,45,0.0,1265793.0395000004
72,Mozzarella di Giovanni,34.8,14,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10390,27.8,24,0.1,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10391,4.8,18,0.0,1265793.0395000004
69,Gudbrandsdalsost,36.0,26,0,0,15,Norske Meierier,Sandvika,Norway,10392,28.8,50,0.0,1265793.0395000004
2,Chang,19.0,17,40,1,1,Exotic Liquids,London,UK,10393,15.2,25,0.25,1265793.0395000004
14,Tofu,23.25,35,0,0,6,Mayumi's,Osaka,Japan,10393,18.6,42,0.25,1265793.0395000004
25,NuNuCa Nuß-Nougat-Creme,14.0,76,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,10393,11.2,7,0.25,1265793.0395000004
26,Gumbär Gummibärchen,31.23,15,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,10393,24.9,70,0.25,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10393,10.0,32,0.0,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10394,4.8,10,0.0,1265793.0395000004
62,Tarte au sucre,49.3,17,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10394,39.4,10,0.0,1265793.0395000004
46,Spegesild,12.0,95,0,0,21,Lyngbysild,Lyngby,Denmark,10395,9.6,28,0.1,1265793.0395000004
53,Perth Pasties,32.8,0,0,1,24,"G'day, Mate",Sydney,Australia,10395,26.2,70,0.1,1265793.0395000004
69,Gudbrandsdalsost,36.0,26,0,0,15,Norske Meierier,Sandvika,Norway,10395,28.8,8,0.0,1265793.0395000004
23,Tunnbröd,9.0,61,0,0,9,PB Knäckebröd AB,Göteborg,Sweden,10396,7.2,40,0.0,1265793.0395000004
71,Flotemysost,21.5,26,0,0,15,Norske Meierier,Sandvika,Norway,10396,17.2,60,0.0,1265793.0395000004
72,Mozzarella di Giovanni,34.8,14,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10396,27.8,21,0.0,1265793.0395000004
21,Sir Rodney's Scones,10.0,3,40,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10397,8.0,10,0.15,1265793.0395000004
51,Manjimup Dried Apples,53.0,20,0,0,24,"G'day, Mate",Sydney,Australia,10397,42.4,18,0.15,1265793.0395000004
35,Steeleye Stout,18.0,20,0,0,16,Bigfoot Breweries,Bend,USA,10398,14.4,30,0.0,1265793.0395000004
55,Pâté chinois,24.0,115,0,0,25,Ma Maison,Montréal,Canada,10398,19.2,120,0.1,1265793.0395000004
68,Scottish Longbreads,12.5,6,10,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10399,10.0,60,0.0,1265793.0395000004
71,Flotemysost,21.5,26,0,0,15,Norske Meierier,Sandvika,Norway,10399,17.2,30,0.0,1265793.0395000004
